ID_REF,mean_PE,mean_Control,t,pval,pval_mwu,log2FC,padj,padj_mwu,neg_log10_padj,symbol,probe_start
ILMN_3243972,6.778803164239847,6.6098769742630115,2.2109070589637363,0.050485086722246435,0.05619711191879385,0.16892618997683595,0.22702175529345606,0.2318500506672865,0.6439325227576298,SNORA70B,30.0
ILMN_1685551,7.777539532157925,7.989411662131645,-2.2174966698896403,0.05053313959335106,0.09333754717802294,-0.2118721299737203,0.2270227066626803,0.30385471885673937,0.6439307027843058,CHD4,5951.0
ILMN_1653501,8.77373466213654,7.435815487009593,2.316677149444299,0.05054629834719349,0.14801069402378172,1.337919175126947,0.22702978778719973,0.3867694458819018,0.6439171568029829,SEMA3B,2795.0
ILMN_1801866,7.028485731502832,6.726391051577238,2.3004538210292744,0.05056503475973025,0.14801069402378172,0.30209467992559436,0.2270619121020556,0.3867694458819018,0.6438557092464496,BRWD1,12653.0
ILMN_2048478,7.267690963732582,7.8402659035975555,-2.297741855256221,0.05059190979025458,0.024027671425442054,-0.5725749398649738,0.22713055973403115,0.15350925280641778,0.6437244288319187,SLC22A3,5199.0
ILMN_1720865,6.930906263743311,7.128719136393583,-2.2473083669710503,0.05061115429827645,0.03227734609479715,-0.19781287265027192,0.22716492681486528,0.17652574241186353,0.6436587207893087,OSBPL7,3452.0
ILMN_3238369,7.066096495945238,6.869684140115811,2.1687875929970315,0.05065530718562228,0.09333754717802294,0.19641235582942684,0.22731105223108566,0.30385471885673937,0.643379447661385,JHDM1D,8805.0
ILMN_2073012,8.307662852231134,8.4642689839047,-2.153368568123397,0.050678171355212305,0.05619711191879385,-0.1566061316735663,0.22736160144964895,0.2318500506672865,0.6432828803987652,TMEM203,1264.0
ILMN_1697916,7.19598917900214,7.4532496326159645,-2.154834075676275,0.05069234562214949,0.09333754717802294,-0.2572604536138243,0.22737315023792953,0.30385471885673937,0.6432608210553551,GYLTL1B,2185.0
ILMN_1669393,6.537546902706314,6.613869895309885,-2.1889369728969585,0.050720067055304456,0.05619711191879385,-0.07632299260357112,0.22744544368588943,0.2318500506672865,0.6431227587764131,GGT1,976.0
ILMN_1796912,9.443978031335272,8.989278872370901,2.1924861680099172,0.05082166016858447,0.09333754717802294,0.4546991589643703,0.22767605851183984,0.30385471885673937,0.6426826356249317,ARHGEF7,4824.0
ILMN_1738033,6.752866304847065,6.583825544202237,2.216952096175968,0.05083039377736192,0.09333754717802294,0.16904076064482787,0.22767605851183984,0.30385471885673937,0.6426826356249317,OR2T33,889.0
ILMN_1752355,6.558651663833468,6.667123982028549,-2.3081402111319047,0.05084118708771608,0.11821228877965623,-0.10847231819508085,0.22767605851183984,0.34240861125610195,0.6426826356249317,MPEG1,2218.0
ILMN_1738759,7.822320205164876,8.08199709150264,-2.155417454146136,0.05081552042699396,0.04284360182801644,-0.25967688633776387,0.22767605851183984,0.20206386896798612,0.6426826356249317,PIGT,1876.0
ILMN_2381758,7.3701549381732505,7.1866431222021925,2.1670562492334686,0.050789869114822084,0.07284885832099204,0.18351181597105803,0.22767605851183984,0.26600418627976247,0.6426826356249317,G3BP2,2989.0
ILMN_1743199,7.15474995075232,6.687781192565753,2.2633348823086386,0.05080127556237606,0.009217797347054925,0.46696875818656736,0.22767605851183984,0.10672064134649945,0.6426826356249317,EGR2,2602.0
ILMN_1782429,6.680845755588408,6.545290442900166,2.1557898673869755,0.05089283432853779,0.09333754717802294,0.1355553126882425,0.22785528681445164,0.30385471885673937,0.642340890242796,TMEM56,2152.0
ILMN_3251592,6.617035094258002,6.527631472263955,2.1678665328055486,0.05091040938663904,0.012841262337219548,0.08940362199404728,0.2278819215317451,0.11980084867769651,0.6422901271690379,C9orf140,3443.0
ILMN_1694491,9.724562007050709,9.47933540399694,2.174163268474478,0.050982410095547465,0.024027671425442054,0.2452266030537693,0.22815210508740316,0.15350925280641778,0.6417755197748379,CCNG1,2003.0
ILMN_1704351,6.832499969303107,6.9055329840023125,-2.1509150137265745,0.05100332805715125,0.14801069402378172,-0.07303301469920509,0.2281936163543076,0.3867694458819018,0.6416965090013999,WDR25,1797.0
ILMN_3308505,6.6565649859470355,6.776390195569078,-2.192818140399861,0.05105689302494119,0.05619711191879385,-0.1198252096220429,0.22833770378745102,0.2318500506672865,0.6414223706172726,MIR129-2,38.0
ILMN_1875354,6.651078694597196,6.562958900901636,2.19066160706499,0.05105883147290433,0.05619711191879385,0.08811979369555978,0.22833770378745102,0.2318500506672865,0.6414223706172726,,1660.0
ILMN_1772527,7.89585197533192,8.076931210695287,-2.2021400867777015,0.05111068340446218,0.024027671425442054,-0.18107923536336745,0.22846533760795057,0.15350925280641778,0.6411796810536466,C12orf44,1028.0
ILMN_1815552,7.981918090830949,8.280611706748868,-2.15214503074878,0.05110563407236624,0.05619711191879385,-0.29869361591791854,0.22846533760795057,0.2318500506672865,0.6411796810536466,NTAN1,663.0
ILMN_1728331,6.6765259016345695,6.829756142321338,-2.3680856611113184,0.051126394684554315,0.11821228877965623,-0.15323024068676894,0.22848346151663226,0.34240861125610195,0.6411452303075228,ACPT,988.0
ILMN_1773222,6.550438067700659,6.646703544412482,-2.385689246015112,0.05115939798028973,0.012841262337219548,-0.09626547671182273,0.2285788374314244,0.11980084867769651,0.6409639804682897,LOC651029,61.0
ILMN_1697682,7.038048289672897,6.629594731644093,2.3114527043868907,0.051183622207447904,0.04284360182801644,0.40845355802880423,0.22863495416777263,0.20206386896798612,0.6408573730583269,RECQL5,3512.0
ILMN_1743104,7.966478259112571,8.220191975643825,-2.1566292492983874,0.051203832984328276,0.03227734609479715,-0.2537137165312542,0.2286731215141988,0.17652574241186353,0.6407848798360913,RBM4B,1437.0
ILMN_1775257,7.0062863430956694,6.6098443765598125,2.146104443371564,0.05135058923786022,0.03227734609479715,0.39644196653585695,0.22919758920650246,0.17652574241186353,0.6397899547666865,PROK2,1011.0
ILMN_1661799,9.014718123001364,8.81698199511671,2.1825549308559706,0.051383909407862416,0.05619711191879385,0.19773612788465478,0.22919758920650246,0.2318500506672865,0.6397899547666865,HIGD1A,480.0
ILMN_1666615,7.7140856723212545,7.892387447712037,-2.1675071554032073,0.051361111166873356,0.05619711191879385,-0.17830177539078207,0.22919758920650246,0.2318500506672865,0.6397899547666865,PREPL,5449.0
ILMN_1776154,7.183955761839693,7.051197390750447,2.172311673651072,0.051391429241496776,0.05619711191879385,0.13275837108924549,0.22919758920650246,0.2318500506672865,0.6397899547666865,COG3,3409.0
ILMN_1670305,8.393513430972854,9.06535433277469,-2.2536884884085104,0.05138763424608525,0.04284360182801644,-0.6718409018018363,0.22919758920650246,0.20206386896798612,0.6397899547666865,SERPING1,1483.0
ILMN_1912619,7.607746191057794,7.053799470816578,2.254748785474132,0.05136818458807731,0.1832329769288219,0.5539467202412158,0.22919758920650246,0.43412904397217916,0.6397899547666865,,1760.0
ILMN_1681882,7.626415671722335,7.188211623018682,2.149569120153389,0.051466984288431605,0.09333754717802294,0.43820404870365337,0.2293365643857881,0.30385471885673937,0.6395266977994114,CETP,1150.0
ILMN_1794512,7.075104660251866,6.984608859697517,2.212098380253867,0.05147012751107735,0.05619711191879385,0.0904958005543488,0.2293365643857881,0.2318500506672865,0.6395266977994114,ADPRH,3019.0
ILMN_1709772,8.151697776319663,8.420096228164798,-2.1655347363773294,0.05149279219743143,0.07284885832099204,-0.268398451845135,0.2293365643857881,0.26600418627976247,0.6395266977994114,SNX5,1640.0
ILMN_1735180,10.585584004298422,10.314151035349107,2.145036739284298,0.0514491190896647,0.023901797617196664,0.27143296894931446,0.2293365643857881,0.15350925280641778,0.6395266977994114,NCSTN,2718.0
ILMN_2261600,7.529455336612256,8.34228195477674,-2.235467861159797,0.051482706021783904,0.03227734609479715,-0.8128266181644834,0.2293365643857881,0.17652574241186353,0.6395266977994114,FCGR1B,78.0
ILMN_2120072,6.616833171535079,6.690965065146154,-2.1764443459429854,0.05146688443079131,0.07284885832099204,-0.07413189361107442,0.2293365643857881,0.26600418627976247,0.6395266977994114,FLJ13305,1417.0
ILMN_2084353,8.626816025054595,8.97812289990443,-2.2001492138266214,0.05155850489579799,0.05619711191879385,-0.35130687484983447,0.22942071610954287,0.2318500506672865,0.6393673689724562,M6PR,1054.0
ILMN_1655561,10.373715474337464,10.816713371200182,-2.1440367864099485,0.05154082721516205,0.05619711191879385,-0.4429978968627175,0.22942071610954287,0.2318500506672865,0.6393673689724562,ARPC3,151.0
ILMN_2046315,7.462534851632943,7.653607932440549,-2.1530607379835898,0.05155769143872884,0.05619711191879385,-0.1910730808076062,0.22942071610954287,0.2318500506672865,0.6393673689724562,GABARAPL2,760.0
ILMN_1684563,8.350760160322562,8.122024211939594,2.154601032448144,0.051538738933735076,0.05619711191879385,0.22873594838296718,0.22942071610954287,0.2318500506672865,0.6393673689724562,SPIN4,3986.0
ILMN_2072622,8.412683583683371,7.8576446292992586,2.2611732579974895,0.051599028216373195,0.017672276386722433,0.5550389543841128,0.22954892239426486,0.1353631455475367,0.6391247416665203,FLJ12684,2493.0
ILMN_2111187,7.068250094629626,7.318393637664336,-2.25879119555282,0.05166656774982403,0.14801069402378172,-0.2501435430347101,0.2297972304207626,0.3867694458819018,0.6386552098523823,ELOVL6,2950.0
ILMN_1760628,7.1947984610188245,7.048014923948437,2.1743172356333216,0.05179414452963595,0.05619711191879385,0.14678353707038738,0.23031239267817474,0.2318500506672865,0.6376826928349651,C9orf86,2744.0
ILMN_1810127,6.851294942714647,6.999910687558936,-2.2798938905766506,0.05182651131812137,0.024027671425442054,-0.14861574484428886,0.2303518023461444,0.15350925280641778,0.6376083853391386,ZNF789,388.0
ILMN_1690954,6.945849063658277,6.5878609932563235,2.2629007641700003,0.051817629600077526,0.04284360182801644,0.35798807040195335,0.2303518023461444,0.20206386896798612,0.6376083853391386,LOC390551,660.0
ILMN_2343310,6.735521620507631,6.820593036632955,-2.139657036707263,0.05192949152841673,0.11821228877965623,-0.08507141612532365,0.23073153419385692,0.34240861125610195,0.6368930461790331,DYNC2H1,13018.0
ILMN_1843949,7.551436945918459,7.353634028219969,2.144245023389249,0.05193548945784893,0.11821228877965623,0.1978029176984899,0.23073153419385692,0.34240861125610195,0.6368930461790331,,7462.0
ILMN_1751362,6.966259361225383,6.8905784443948965,2.252171215788265,0.051963868893536436,0.024027671425442054,0.07568091683048639,0.23080530119696524,0.15350925280641778,0.636754220411672,FASTKD1,2575.0
ILMN_1665982,7.963092564421294,7.760451914093063,2.17962615808392,0.05199393717729459,0.03227734609479715,0.20264065032823098,0.23088653434801795,0.17652574241186353,0.6366013950554591,AKTIP,1431.0
ILMN_2092693,7.722352474260165,7.5514136288358475,2.1658785969127576,0.05203232028817137,0.024027671425442054,0.1709388454243177,0.23095233468488383,0.15350925280641778,0.6364776431353948,LSM12,1902.0
ILMN_1652662,6.584813593347993,6.652683047292773,-2.165910401261635,0.05203203508556718,0.09333754717802294,-0.0678694539447795,0.23095233468488383,0.30385471885673937,0.6364776431353948,GRB10,53.0
ILMN_2343624,8.163524137592596,8.065042433583054,2.138632619393182,0.05204979816760443,0.11821228877965623,0.09848170400954182,0.23097760785221066,0.34240861125610195,0.6364301207900758,METTL13,2556.0
ILMN_1886515,7.23753933627961,7.4371045797758795,-2.17938857650304,0.05208312451209698,0.055977450699150486,-0.19956524349626914,0.23097929557583002,0.2318500506672865,0.6364269474678483,,2480.0
ILMN_2072357,7.210236095987474,6.9687424645210925,2.145417511239304,0.05208553065890356,0.09333754717802294,0.2414936314663816,0.23097929557583002,0.30385471885673937,0.6364269474678483,IRF6,2084.0
ILMN_2403889,7.670602677064737,7.563446464131403,2.144675455095835,0.052071237841022744,0.04284360182801644,0.10715621293333388,0.23097929557583002,0.20206386896798612,0.6364269474678483,PRMT5,2154.0
ILMN_1691413,11.767704816474938,11.288545815742651,2.1465179451658036,0.05210931246039652,0.04284360182801644,0.47915900073228634,0.2310324889247302,0.20206386896798612,0.6363269431875318,NNAT,997.0
ILMN_1786847,6.637645653445625,6.565991890896668,2.140575122875038,0.052158596458729486,0.11821228877965623,0.07165376254895683,0.23119869949967362,0.34240861125610195,0.636014613165453,TGM3,2485.0
ILMN_1740675,6.805937753624078,6.581022971589417,2.215626300414545,0.05218701288997552,0.09333754717802294,0.2249147820346611,0.23127235805028493,0.30385471885673937,0.6358762715251547,LOC649366,7942.0
ILMN_2415179,9.486648305450547,9.770723655828908,-2.139246091257324,0.05223562218732675,0.07284885832099204,-0.2840753503783606,0.23143544993078471,0.26600418627976247,0.6355701175962355,CLSTN1,4972.0
ILMN_1767377,6.894880410526932,7.1726451040623465,-2.25116603530215,0.05232723224563457,0.07284885832099204,-0.27776469353541433,0.23147507994734443,0.26600418627976247,0.6354957572330949,LOC153561,5236.0
ILMN_1831943,6.657959191540644,6.560242443732703,2.158975332590761,0.05232305786605453,0.017672276386722433,0.09771674780794104,0.23147507994734443,0.1353631455475367,0.6354957572330949,,458.0
ILMN_1832879,6.953536957750089,6.668762608667537,2.319498388656192,0.05230457419849382,0.03227734609479715,0.28477434908255184,0.23147507994734443,0.17652574241186353,0.6354957572330949,,48.0
ILMN_1720233,7.306767267724238,7.24242552955082,2.185408838988737,0.05232578671668337,0.07284885832099204,0.06434173817341815,0.23147507994734443,0.26600418627976247,0.6354957572330949,CCDC49,2124.0
ILMN_3240626,6.701053203921365,6.566209675198989,2.201544112519625,0.05229144881605832,0.03227734609479715,0.13484352872237615,0.23147507994734443,0.17652574241186353,0.6354957572330949,LOC100134424,858.0
ILMN_1788131,6.79583002540149,6.596216165829916,2.2533119398682824,0.052325835955679634,0.07284885832099204,0.19961385957157418,0.23147507994734443,0.26600418627976247,0.6354957572330949,CYP26A1,1599.0
ILMN_1692260,6.926903666848978,6.837776728923187,2.1561069516334572,0.052326625106106625,0.07284885832099204,0.08912693792579063,0.23147507994734443,0.26600418627976247,0.6354957572330949,MAFG,4629.0
ILMN_1797342,8.950289358918571,8.636615886310834,2.149977420269774,0.05234660149951125,0.05619711191879385,0.3136734726077375,0.23150851443861012,0.2318500506672865,0.635433031835205,FNBP1,5262.0
ILMN_1793349,7.090486198867641,6.937908341368525,2.220207574748602,0.05246982692293022,0.03227734609479715,0.15257785749911612,0.23200114539056063,0.17652574241186353,0.6345098709902547,MOBKL1A,6559.0
ILMN_1812934,6.89187498287989,6.76571728469236,2.146117436753507,0.05249877785959547,0.05619711191879385,0.1261576981875301,0.23200615012645665,0.2318500506672865,0.6345005024772847,DIDO1,1859.0
ILMN_1763147,8.802178736917138,9.053765860663498,-2.203590924496421,0.0525183045819646,0.024027671425442054,-0.2515871237463596,0.23200615012645665,0.15350925280641778,0.6345005024772847,NDUFB6,165.0
ILMN_1746578,6.8685188351868405,6.7588727242718125,2.2350528365905244,0.052482811510017845,0.04284360182801644,0.10964611091502796,0.23200615012645665,0.20206386896798612,0.6345005024772847,SLC23A2,6506.0
ILMN_1848552,9.314228470371628,8.884010347546809,2.134679576786279,0.052512244657047555,0.05619711191879385,0.43021812282481875,0.23200615012645665,0.2318500506672865,0.6345005024772847,,4953.0
ILMN_1813491,9.23815542172488,9.029868478724559,2.215609779327979,0.05258854823046505,0.03707314711472822,0.2082869430003207,0.23221178956191604,0.20206386896798612,0.6341157345901007,SPTLC1,2306.0
ILMN_1735199,7.756621420343744,7.614707779163646,2.1338145714347507,0.05258552076811676,0.05619711191879385,0.14191364118009808,0.23221178956191604,0.2318500506672865,0.6341157345901007,CIAPIN1,1799.0
ILMN_1659761,7.281890179465676,7.453581525406307,-2.1409400477026796,0.05265203339372997,0.07284885832099204,-0.17169134594063085,0.23238741421988318,0.26600418627976247,0.6337873964317338,SNX29,6692.0
ILMN_2382471,6.653672290591182,6.787515295890754,-2.247768816536168,0.052643527067854606,0.024027671425442054,-0.13384300529957205,0.23238741421988318,0.15350925280641778,0.6337873964317338,DUSP15,1252.0
ILMN_1760110,6.9551657862823575,6.569310894206259,2.294922133830301,0.05274894138475058,0.05619711191879385,0.38585489207609847,0.23270747050122736,0.2318500506672865,0.6331896745328539,HSPA12A,875.0
ILMN_1656938,6.824067649597324,7.210778258663337,-2.2835998418748926,0.052768067566354715,0.04284360182801644,-0.3867106090660135,0.23270747050122736,0.20206386896798612,0.6331896745328539,LOC731486,1485.0
ILMN_1772991,6.869383937688816,6.993783375269066,-2.132109532399947,0.05277203746635149,0.07284885832099204,-0.12439943758024974,0.23270747050122736,0.26600418627976247,0.6331896745328539,CHPF2,3621.0
ILMN_1753582,9.134053005968914,9.382755797222865,-2.167362131838224,0.052756684857453134,0.04284360182801644,-0.248702791253951,0.23270747050122736,0.20206386896798612,0.6331896745328539,RPA2,1594.0
ILMN_2175131,10.81399291724415,10.975902900608277,-2.1610711202864707,0.052809874103866755,0.07259314848505832,-0.16190998336412754,0.23279468808832926,0.26600418627976247,0.6330269336452015,TMEM14C,811.0
ILMN_1682126,6.551364290959366,6.610520958195744,-2.1681800423582307,0.052815569508127144,0.05619711191879385,-0.05915666723637791,0.23279468808832926,0.2318500506672865,0.6330269336452015,LOC286297,303.0
ILMN_2082273,7.162326051016716,6.887297733187353,2.225519755839407,0.05284266136745439,0.07284885832099204,0.27502831782936354,0.2328617368398097,0.26600418627976247,0.6329018676032492,RGS5,5584.0
ILMN_1803977,7.9931691487263,8.23354294370089,-2.237656478421914,0.05288056057505881,0.07284885832099204,-0.2403737949745901,0.2329006019763157,0.26600418627976247,0.6328293889464087,GALNT1,3264.0
ILMN_2198893,7.477914556581141,7.662581620041357,-2.1357368518404325,0.052876616975190374,0.05619711191879385,-0.18466706346021589,0.2329006019763157,0.2318500506672865,0.6328293889464087,LOC407835,1219.0
ILMN_1773567,11.796738504602072,11.54521097183375,2.1586768008277692,0.052899009234149155,0.06383999186885041,0.2515275327683213,0.2329006019763157,0.2625530173355721,0.6328293889464087,LAMA5,11209.0
ILMN_1740185,7.230008122869056,7.43294290796164,-2.2167646701260737,0.052887973657815515,0.07284885832099204,-0.20293478509258378,0.2329006019763157,0.26600418627976247,0.6328293889464087,TPMT,3040.0
ILMN_2150258,7.018882126668731,7.156827514258126,-2.151053672854626,0.0529484739378421,0.05619711191879385,-0.13794538758939456,0.23306603136214754,0.2318500506672865,0.632521018916069,ZFP36L2,2137.0
ILMN_1806828,6.957037072305156,7.20868960431993,-2.2106223125945723,0.05304408083660537,0.05619711191879385,-0.25165253201477356,0.2334344473458244,0.2318500506672865,0.6318350557956756,MRI1,1328.0
ILMN_1710146,6.644664647358596,6.713260715240919,-2.1521519984481814,0.05314642386465988,0.05619711191879385,-0.0685960678823232,0.23373142754798487,0.2318500506672865,0.6312828884078658,LOC649978,806.0
ILMN_1815308,9.139729559152645,8.227873128785065,2.2485467748924837,0.05314733802261969,0.07284885832099204,0.91185643036758,0.23373142754798487,0.26600418627976247,0.6312828884078658,SDC1,3134.0
ILMN_1770537,7.3423766670753166,7.627329635856735,-2.2190740879035493,0.05312823349754447,0.05619711191879385,-0.2849529687814183,0.23373142754798487,0.2318500506672865,0.6312828884078658,NGFRAP1,222.0
ILMN_1706643,10.04400957209861,10.929644484794462,-2.310770527330916,0.05321290206547745,0.05619711191879385,-0.8856349126958527,0.2337696711101819,0.2318500506672865,0.6312118341660032,COL6A3,9615.0
ILMN_1699695,9.436357462482572,9.701447952279283,-2.1559291785598775,0.053198673328712004,0.11821228877965623,-0.26509048979671057,0.2337696711101819,0.34240861125610195,0.6312118341660032,TNFRSF21,3356.0
ILMN_1683175,7.992624661333889,8.181949310618881,-2.1380912960514706,0.05323113715857206,0.05619711191879385,-0.18932464928499204,0.2337696711101819,0.2318500506672865,0.6312118341660032,C9orf23,578.0
ILMN_1706571,7.543906221231829,7.702661683212405,-2.1316050610541204,0.05322695574692789,0.04284360182801644,-0.15875546198057577,0.2337696711101819,0.20206386896798612,0.6312118341660032,SLC35D2,1288.0
ILMN_1724544,9.34020160877747,9.083835210057945,2.133564848301257,0.05321743483114492,0.05619711191879385,0.2563663987195248,0.2337696711101819,0.2318500506672865,0.6312118341660032,PPP4R1,3656.0
ILMN_1658464,9.052488845428066,9.190470037286243,-2.1488678693271606,0.05319459969079162,0.07284885832099204,-0.13798119185817725,0.2337696711101819,0.26600418627976247,0.6312118341660032,GTF3A,1225.0
ILMN_1691466,9.763952105022337,9.393328693263461,2.2032841700571963,0.05323951899575797,0.04284360182801644,0.37062341175887603,0.2337696711101819,0.20206386896798612,0.6312118341660032,YES1,4343.0
ILMN_1681135,6.685569310911096,6.619738797466288,2.1412948618057417,0.05333888250731622,0.04284360182801644,0.0658305134448085,0.23395342393573224,0.20206386896798612,0.6308705944747346,SPATA2,3657.0
ILMN_1740685,6.794146960733784,6.904617422434527,-2.1933509722671127,0.053319374552294636,0.04284360182801644,-0.1104704617007437,0.23395342393573224,0.20206386896798612,0.6308705944747346,LOC652541,211.0
ILMN_3228822,7.951181599410235,7.611601772036125,2.1365772904015325,0.053341046455221024,0.07284885832099204,0.3395798273741102,0.23395342393573224,0.26600418627976247,0.6308705944747346,TMEM194A,5268.0
ILMN_1779780,6.545250193429295,6.622797637158004,-2.1719247837704443,0.0533026713299621,0.09333754717802294,-0.07754744372870892,0.23395342393573224,0.30385471885673937,0.6308705944747346,CHTF8,2703.0
ILMN_2413572,6.917786088992762,6.769864021732749,2.1809471862834364,0.053334391706434586,0.009217797347054925,0.147922067260013,0.23395342393573224,0.10672064134649945,0.6308705944747346,MARK2,2276.0
ILMN_1750711,6.631167253580853,6.531286764160372,2.131819376780633,0.05337388315885572,0.05619711191879385,0.09988048942048078,0.2340450746748839,0.2318500506672865,0.6307004938829467,MYO19,1439.0
ILMN_1667356,8.218217568240915,8.417526365157205,-2.124917486728979,0.053405627180438495,0.05619711191879385,-0.19930879691628967,0.23407953899011066,0.2318500506672865,0.6306365465427912,CCDC128,3002.0
ILMN_3241218,8.518066324145902,8.385547434969336,2.1606878141341945,0.05340235333061837,0.07284885832099204,0.1325188891765663,0.23407953899011066,0.26600418627976247,0.6306365465427912,ANKIB1,5729.0
ILMN_1666049,7.9504496002824565,8.172400361714637,-2.1687186484052625,0.05343772869641596,0.07284885832099204,-0.22195076143218007,0.23412454373996042,0.26600418627976247,0.6305530559654967,NUP214,6344.0
ILMN_1830462,7.316013109712182,6.928426892543503,2.123901072305593,0.05343978412798239,0.03227734609479715,0.38758621716867925,0.23412454373996042,0.17652574241186353,0.6305530559654967,XYLT1,9044.0
ILMN_2124386,7.578713980909862,7.3485842295361925,2.132759199367819,0.053508243957725465,0.04284360182801644,0.23012975137366976,0.2343720871095814,0.20206386896798612,0.630094112517951,RGL2,2558.0
ILMN_1658152,6.6470314507476225,6.581977646349638,2.2739235209815587,0.05352512452184772,0.09333754717802294,0.06505380439798447,0.2343936473978412,0.30385471885673937,0.6300541628649077,MAP3K10,3354.0
ILMN_1657619,7.201016858212356,7.013930392902204,2.2951775250770443,0.05354154425033559,0.03227734609479715,0.18708646531015205,0.234413180444679,0.17652574241186353,0.6300179727159699,DNAJB14,1055.0
ILMN_1662962,6.5220307599235845,6.691455525176376,-2.2985239246348614,0.05358106712694447,0.05619711191879385,-0.16942476525279115,0.23448146835348038,0.2318500506672865,0.6298914749525221,COLEC10,1579.0
ILMN_1813423,7.3458436250884205,7.4637761423803735,-2.1615561501735514,0.05358043704800793,0.09333754717802294,-0.11793251729195298,0.23448146835348038,0.30385471885673937,0.6298914749525221,NAT15,2478.0
ILMN_1772603,6.660152683228049,6.727965283064143,-2.121904447957094,0.05367095655612985,0.032123288296735025,-0.06781259983609367,0.23482241505729937,0.17652574241186353,0.6292604497111968,LOC644172,488.0
ILMN_1782439,11.586466083197072,11.854200636929834,-2.121935002984496,0.05373065265013951,0.07284885832099204,-0.2677345537327618,0.23503113648636118,0.26600418627976247,0.628874599394385,CNN3,1856.0
ILMN_1654563,7.812362208709416,7.33400676977602,2.142542329542707,0.053747929601246316,0.03227734609479715,0.47835543893339594,0.23505425437617783,0.17652574241186353,0.6288318838699978,EFNB1,3048.0
ILMN_1662453,6.668761960481863,6.779383951767246,-2.185592109360897,0.05381996376418383,0.05619711191879385,-0.11062199128538275,0.23529160180305625,0.2318500506672865,0.6283935736980998,PRDM6,1523.0
ILMN_2330948,7.6248614023483094,7.757033133914443,-2.1209789970784785,0.05382621001402501,0.05619711191879385,-0.1321717315661335,0.23529160180305625,0.2318500506672865,0.6283935736980998,ARF1,1481.0
ILMN_1689342,7.458210692026685,7.595362025470664,-2.119538017001082,0.05387239079400889,0.03227734609479715,-0.13715133344397934,0.23544096587589036,0.17652574241186353,0.6281179692498108,NUBP1,862.0
ILMN_1880521,6.864763718554494,6.736480958107995,2.1212214762591644,0.05390754390115499,0.05619711191879385,0.1282827604464991,0.2355420793594603,0.2318500506672865,0.6279314953243507,,66.0
ILMN_1749868,7.754885163502914,7.53908099095428,2.1190690954031157,0.05393348249890487,0.07284885832099204,0.21580417254863438,0.23560289513283583,0.26600418627976247,0.6278193771595976,FAM171A1,3554.0
ILMN_1806651,7.354455016303661,7.597860335114839,-2.2273899239602515,0.05395310368331333,0.09333754717802294,-0.24340531881117755,0.23563609298053134,0.30385471885673937,0.6277581867977949,PARP8,156.0
ILMN_1703650,7.730807234218098,7.467417149590596,2.124307185891733,0.0539924647193184,0.09333754717802294,0.2633900846275017,0.23575546913864112,0.30385471885673937,0.627538223556989,TNIP1,3051.0
ILMN_1793672,7.976393546997772,8.075516831816781,-2.1238544598055955,0.05402068884054907,0.07284885832099204,-0.0991232848190089,0.23582617415670432,0.26600418627976247,0.6274079945718095,SIX5,2992.0
ILMN_1769532,6.57662663364864,6.651394114670878,-2.1238566828421512,0.05404032787130709,0.05619711191879385,-0.07476748102223763,0.23585937800166784,0.2318500506672865,0.6273468510977155,FAM86B1,2104.0
ILMN_3222998,7.843670866374091,7.329990895048236,2.229678227900905,0.05407459772224033,0.09333754717802294,0.5136799713258551,0.2359564091615389,0.30385471885673937,0.6271682216450974,LOC729513,1984.0
ILMN_2049727,8.869928702023582,8.60430868113358,2.1226130450644707,0.05411476622624201,0.07284885832099204,0.2656200208900028,0.23607913038071884,0.26600418627976247,0.6269424032689863,C20orf111,910.0
ILMN_1726516,8.317207189338633,8.148302794090625,2.2107359052166706,0.05413971880884262,0.07284885832099204,0.16890439524800804,0.23613543132446022,0.26600418627976247,0.6268388436107648,SCRIB,5041.0
ILMN_1798458,6.878079268870473,6.663407673481092,2.2562705445007514,0.05422641340350092,0.009217797347054925,0.2146715953893814,0.2362113131353621,0.10672064134649945,0.626699306067968,KIAA1026,1646.0
ILMN_1808590,8.226014794316686,8.835758611228913,-2.2140991512544272,0.054215819364492254,0.024027671425442054,-0.6097438169122267,0.2362113131353621,0.15350925280641778,0.626699306067968,GUCY1A3,2249.0
ILMN_1735367,8.200538809488926,8.612324451469476,-2.116330912339418,0.05424343271172905,0.04284360182801644,-0.41178564198055057,0.2362113131353621,0.20206386896798612,0.626699306067968,HSD17B11,805.0
ILMN_1765945,6.663910177896778,6.557517988899188,2.1162645878228785,0.05422779482792015,0.07284885832099204,0.10639218899758962,0.2362113131353621,0.26600418627976247,0.626699306067968,DKFZp686J0529,5435.0
ILMN_1662686,7.704550610276584,7.568199698376648,2.1517752668147407,0.05417955566460473,0.09333754717802294,0.1363509118999362,0.2362113131353621,0.30385471885673937,0.626699306067968,USPL1,3386.0
ILMN_3188005,6.924040620698133,7.019705396153232,-2.1344241648712456,0.05423523384884757,0.05619711191879385,-0.09566477545509944,0.2362113131353621,0.2318500506672865,0.626699306067968,LOC100127913,1169.0
ILMN_1751963,7.072558680925778,7.224428782901705,-2.166939658440869,0.05425352439852049,0.09333754717802294,-0.15187010197592699,0.2362113131353621,0.30385471885673937,0.626699306067968,ZCWPW1,2229.0
